E_norm,J_crit_norm,J_norm,Lprime,acc_max,energy,f_armature,fitness,genom_0,genom_1,genom_2,genom_3,genom_4,id,j,mass,velocity,x1,x2,x3,x4,x5,x6,iteration_num
0.521625154,0.370967742,0.383706393,3.88E-07,2275472.787,52162.51538,194045.4596,0.508886503,0.75,0.25,0.51,0.13,0.27,33,4757959269,0.060276985,1106.05912,8.25,2.75,1.5,24.48,6.24,12.96,2
0.36846979,0.370967742,0.329059855,3.80E-07,3029499.064,36846.97896,190115.5606,0.36846979,0.26,0.22,0.25,0.57,0.11,34,4080342205,0.037754784,1083.658695,2.86,2.42,7.22,12,27.36,5.28,2
0.617923156,0.370967742,0.405721068,3.93E-07,1998656.652,61792.3156,196630.5449,0.58316983,0.81,0.23,0.17,0.34,0.49,35,5030941240,0.073381353,1120.794106,8.91,2.53,1.06,8.16,16.32,23.52,2
0.535401062,0.370967742,0.48000857,3.95E-07,2334640.493,53540.10625,197420.9219,0.426360234,0.42,0.23,0.25,0.19,0.53,36,5952106268,0.059561594,1125.299255,4.62,2.53,5.35,12,9.12,25.44,2
0.578784779,0.370967742,0.390481716,3.92E-07,2110059.245,57878.47794,195898.3051,0.559270805,0.64,0.22,0.17,0.34,0.49,37,4841973281,0.067840192,1116.620339,7.04,2.42,3.04,8.16,16.32,23.52,2
0.479823558,0.370967742,0.370844869,3.80E-07,2330082.095,47982.35585,190214.8233,0.479823558,0.64,0.22,0.25,0.57,0.11,20,4598476371,0.056634387,1084.224493,7.04,2.42,3.04,12,27.36,5.28,2
0.568988654,0.370967742,0.456386074,3.93E-07,2169286.282,56898.86536,196592.4885,0.483570321,0.64,0.22,0.25,0.19,0.53,19,5659187321,0.065625424,1120.577184,7.04,2.42,3.04,12,9.12,25.44,2
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,2
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,2
0.617923156,0.370967742,0.405721068,3.93E-07,1998656.652,61792.3156,196630.5449,0.58316983,0.81,0.23,0.17,0.34,0.49,35,5030941240,0.073381353,1120.794106,8.91,2.53,1.06,8.16,16.32,23.52,3
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,3
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,3
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,3
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,3
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,3
0.593744158,0.370967742,0.400830809,3.92E-07,2055130.417,59374.41581,195842.2276,0.563881091,0.64,0.22,0.16,0.35,0.52,31,4970302028,0.070294306,1116.300697,7.04,2.42,3.04,7.68,16.8,24.96,3
0.600271335,0.370967742,0.428436433,3.90E-07,2011785.797,60027.13351,195165.5721,0.542802644,0.75,0.25,0.17,0.34,0.49,38,5312611768,0.072011109,1112.443761,8.25,2.75,1.5,8.16,16.32,23.52,3
0.593744158,0.370967742,0.400830809,3.92E-07,2055130.417,59374.41581,195842.2276,0.563881091,0.64,0.22,0.16,0.35,0.52,31,4970302028,0.070294306,1116.300697,7.04,2.42,3.04,7.68,16.8,24.96,3
0.620813093,0.370967742,0.434031663,3.92E-07,1970900.825,62081.30928,196020.7174,0.557749172,0.75,0.25,0.16,0.35,0.52,12,5381992615,0.074457423,1117.318089,8.25,2.75,1.5,7.68,16.8,24.96,3
0.595472741,0.370967742,0.410640871,3.91E-07,2039953.54,59547.27414,195548.3469,0.555799612,0.34,0.61,0.16,0.35,0.52,39,5091946803,0.070859216,1114.625577,3.74,6.71,2.05,7.68,16.8,24.96,3
0.630539212,0.370967742,0.447428914,3.93E-07,1955503.246,63053.92117,196524.6244,0.55407804,0.8,0.23,0.16,0.35,0.52,24,5548118527,0.075498235,1120.190359,8.8,2.53,1.17,7.68,16.8,24.96,3
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,3
0.547910867,0.370967742,0.511007159,3.94E-07,2270957.32,54791.08669,197121.0741,0.40787145,0.81,0.23,0.17,0.18,0.49,40,6336488774,0.061800871,1123.590122,8.91,2.53,1.06,8.16,8.64,23.52,3
0.593744158,0.370967742,0.400830809,3.92E-07,2055130.417,59374.41581,195842.2276,0.563881091,0.64,0.22,0.16,0.35,0.52,31,4970302028,0.070294306,1116.300697,7.04,2.42,3.04,7.68,16.8,24.96,3
0.593744158,0.370967742,0.400830809,3.92E-07,2055130.417,59374.41581,195842.2276,0.563881091,0.64,0.22,0.16,0.35,0.52,31,4970302028,0.070294306,1116.300697,7.04,2.42,3.04,7.68,16.8,24.96,3
0.593744158,0.370967742,0.400830809,3.92E-07,2055130.417,59374.41581,195842.2276,0.563881091,0.64,0.22,0.16,0.35,0.52,31,4970302028,0.070294306,1116.300697,7.04,2.42,3.04,7.68,16.8,24.96,3
0.578784779,0.370967742,0.390481716,3.92E-07,2110059.245,57878.47794,195898.3051,0.559270805,0.64,0.22,0.17,0.34,0.49,37,4841973281,0.067840192,1116.620339,7.04,2.42,3.04,8.16,16.32,23.52,3
0.593744158,0.370967742,0.400830809,3.92E-07,2055130.417,59374.41581,195842.2276,0.563881091,0.64,0.22,0.16,0.35,0.52,31,4970302028,0.070294306,1116.300697,7.04,2.42,3.04,7.68,16.8,24.96,3
0.594542712,0.370967742,0.414747272,3.91E-07,2041232.709,59454.27121,195487.3327,0.550763182,0.42,0.61,0.17,0.34,0.49,41,5142866175,0.070769253,1114.277797,4.62,6.71,1.17,8.16,16.32,23.52,3
0.617923156,0.370967742,0.405721068,3.93E-07,1998656.652,61792.3156,196630.5449,0.58316983,0.81,0.23,0.17,0.34,0.49,35,5030941240,0.073381353,1120.794106,8.91,2.53,1.06,8.16,16.32,23.52,4
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,4
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,4
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,4
0.593744158,0.370967742,0.400830809,3.92E-07,2055130.417,59374.41581,195842.2276,0.563881091,0.64,0.22,0.16,0.35,0.52,31,4970302028,0.070294306,1116.300697,7.04,2.42,3.04,7.68,16.8,24.96,4
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,4
0.577980468,0.370967742,0.443960446,3.92E-07,2114785.579,57798.04683,195953.6071,0.504987764,0.42,0.61,0.17,0.34,0.45,42,5505109531,0.067658853,1116.935561,4.62,6.71,1.17,8.16,16.32,21.6,4
0.593744158,0.370967742,0.400830809,3.92E-07,2055130.417,59374.41581,195842.2276,0.563881091,0.64,0.22,0.16,0.35,0.52,31,4970302028,0.070294306,1116.300697,7.04,2.42,3.04,7.68,16.8,24.96,4
0.593744158,0.370967742,0.400830809,3.92E-07,2055130.417,59374.41581,195842.2276,0.563881091,0.64,0.22,0.16,0.35,0.52,31,4970302028,0.070294306,1116.300697,7.04,2.42,3.04,7.68,16.8,24.96,4
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,4
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,4
0.593744158,0.370967742,0.400830809,3.92E-07,2055130.417,59374.41581,195842.2276,0.563881091,0.64,0.22,0.16,0.35,0.52,31,4970302028,0.070294306,1116.300697,7.04,2.42,3.04,7.68,16.8,24.96,4
0.578784779,0.370967742,0.390481716,3.92E-07,2110059.245,57878.47794,195898.3051,0.559270805,0.64,0.22,0.17,0.34,0.49,37,4841973281,0.067840192,1116.620339,7.04,2.42,3.04,8.16,16.32,23.52,4
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,4
0.617923156,0.370967742,0.405721068,3.93E-07,1998656.652,61792.3156,196630.5449,0.58316983,0.81,0.23,0.17,0.34,0.49,35,5030941240,0.073381353,1120.794106,8.91,2.53,1.06,8.16,16.32,23.52,4
0.593744158,0.370967742,0.400830809,3.92E-07,2055130.417,59374.41581,195842.2276,0.563881091,0.64,0.22,0.16,0.35,0.52,31,4970302028,0.070294306,1116.300697,7.04,2.42,3.04,7.68,16.8,24.96,4
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,4
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,4
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,4
0.569427475,0.370967742,0.409816057,3.93E-07,2157632.856,56942.74751,196290.2598,0.53057916,0.64,0.22,0.17,0.31,0.49,43,5081719101,0.06597482,1118.854481,7.04,2.42,3.04,8.16,14.88,23.52,4
0.617923156,0.370967742,0.405721068,3.93E-07,1998656.652,61792.3156,196630.5449,0.58316983,0.81,0.23,0.17,0.34,0.49,35,5030941240,0.073381353,1120.794106,8.91,2.53,1.06,8.16,16.32,23.52,5
0.617923156,0.370967742,0.405721068,3.93E-07,1998656.652,61792.3156,196630.5449,0.58316983,0.81,0.23,0.17,0.34,0.49,35,5030941240,0.073381353,1120.794106,8.91,2.53,1.06,8.16,16.32,23.52,5
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,5
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,5
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,5
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,5
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,5
0.60561812,0.370967742,0.428712314,3.92E-07,2024869.79,60561.81197,196166.7583,0.547873548,0.42,0.61,0.13,0.35,0.52,44,5316032692,0.071878703,1118.150522,4.62,6.71,1.17,6.24,16.8,24.96,5
0.627173096,0.370967742,0.428312559,3.91E-07,1941384.737,62717.30965,195701.0272,0.56982828,0.81,0.23,0.16,0.35,0.52,45,5311075726,0.075804865,1115.495855,8.91,2.53,1.06,7.68,16.8,24.96,5
0.594542712,0.370967742,0.414747272,3.91E-07,2041232.709,59454.27121,195487.3327,0.550763182,0.42,0.61,0.17,0.34,0.49,41,5142866175,0.070769253,1114.277797,4.62,6.71,1.17,8.16,16.32,23.52,5
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,5
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,5
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,5
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,5
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,5
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,5
0.472917577,0.370967742,0.445247544,3.92E-07,2586357.529,47291.75767,195997.9068,0.398637774,0.42,0.61,0.16,0.35,0.23,46,5521069551,0.050781443,1117.188069,4.62,6.71,1.17,7.68,16.8,11.04,5
0.612966042,0.370967742,0.410532939,3.92E-07,1992127.259,61296.60415,195889.5458,0.573400845,0.42,0.61,0.16,0.35,0.52,22,5090608439,0.073331843,1116.570411,4.62,6.71,1.17,7.68,16.8,24.96,5
0.617923156,0.370967742,0.405721068,3.93E-07,1998656.652,61792.3156,196630.5449,0.58316983,0.81,0.23,0.17,0.34,0.49,35,5030941240,0.073381353,1120.794106,8.91,2.53,1.06,8.16,16.32,23.52,5
0.617923156,0.370967742,0.405721068,3.93E-07,1998656.652,61792.3156,196630.5449,0.58316983,0.81,0.23,0.17,0.34,0.49,35,5030941240,0.073381353,1120.794106,8.91,2.53,1.06,8.16,16.32,23.52,5
0.617923156,0.370967742,0.405721068,3.93E-07,1998656.652,61792.3156,196630.5449,0.58316983,0.81,0.23,0.17,0.34,0.49,35,5030941240,0.073381353,1120.794106,8.91,2.53,1.06,8.16,16.32,23.52,6
