E_norm,J_crit_norm,J_norm,Lprime,P_left,P_right,acc_max,energy,f_armature,fitness,genom_0,genom_1,genom_2,genom_3,genom_4,id,j,mass,velocity,x1,x2,x3,x4,x5,x6,iteration_num
0.550596919,0.776923077,0.579722946,3.82E-07,100283324.7,128179863.9,512824.5764,511250.7058,190751.7773,0.174582076,0.29,0.7,0.43,0.19,0.11,39,3014559319,0.071963018,1846.168475,3.19,7.7,9.11,20.64,9.12,5.28,3
0.418618468,0.776923077,0.68057501,3.84E-07,100261149.7,111105983.1,484226.3762,455819.7566,191851.9334,0.270277543,0.31,0.52,0.33,0.23,0.27,32,3538990051,0.09620298,1743.214954,3.41,5.72,10.87,15.84,11.04,12.96,3
0.561516443,0.776923077,0.600494182,3.82E-07,99119102.31,129745636.5,515119.6003,515836.906,190750.5139,0.164907956,0.29,0.66,0.43,0.19,0.11,31,3122569746,0.07030335,1854.430561,3.19,7.26,9.55,20.64,9.12,5.28,3
0.3894067,0.776923077,0.663532168,3.83E-07,100828127.5,113866511.3,477665.1535,443550.8138,191332.8613,0.203691755,0.29,0.66,0.33,0.23,0.27,55,3450367275,0.10055855,1719.594553,3.19,7.26,9.55,15.84,11.04,12.96,3
0.538375119,0.776923077,0.585540456,3.82E-07,100118400.3,129232726.1,510243.6025,506117.5498,190965.9247,0.148487037,0.35,0.66,0.43,0.19,0.11,56,3044810370,0.074264222,1836.876969,3.85,7.26,8.89,20.64,9.12,5.28,3
0.484041234,0.776923077,0.631295657,3.83E-07,100607905.9,114224319.1,498607.7935,483297.3184,191656.5954,0.293775741,0.31,0.52,0.33,0.23,0.21,57,3282737416,0.084383473,1794.988056,3.41,5.72,10.87,15.84,11.04,10.08,3
0.663943496,0.776923077,0.736041791,3.86E-07,114120482.3,125784455,536169.287,558856.2684,193045.2069,0.306030281,0.29,0.66,0.26,0.19,0.11,58,3827417314,0.060045254,1930.209433,3.19,7.26,9.55,12.48,9.12,5.28,3
0.332859727,0.776923077,0.559098253,3.78E-07,92297968.47,112392683.1,464701.0441,419801.0854,189022.2813,0.167623953,0.31,0.52,0.31,0.41,0.23,30,2907310914,0.106761043,1672.923759,3.41,5.72,10.87,14.88,19.68,11.04,3
0.407158962,0.776923077,0.69366472,3.84E-07,99587137.37,112341983.6,481663.1231,451006.7639,191770.1286,0.24259918,0.35,0.51,0.33,0.23,0.27,59,3607056546,0.098141604,1733.987243,3.85,5.61,10.54,15.84,11.04,12.96,3
0.404171193,0.776923077,0.458061588,3.76E-07,91205670.82,127730905.9,480992.5765,449751.9012,188182.0065,0.034425781,0.31,0.52,0.26,0.51,0.11,60,2381920259,0.091236821,1731.573275,3.41,5.72,10.87,12.48,24.48,5.28,3
0.695235812,0.776923077,0.710390728,3.87E-07,112620654.9,123143951.5,542437.2681,571999.0411,193388.9026,0.374029138,0.31,0.52,0.26,0.19,0.11,35,3694031786,0.056518466,1952.774165,3.41,5.72,10.87,12.48,9.12,5.28,4
0.436423442,0.776923077,0.694432653,3.85E-07,101381914.9,114552125.8,488182.2784,463297.8455,192359.1408,0.241013182,0.31,0.52,0.33,0.21,0.27,61,3611049795,0.094031388,1757.456202,3.41,5.72,10.87,15.84,10.08,12.96,4
0.622671944,0.776923077,0.612495002,3.83E-07,98170721.53,127054252.3,527788.6043,541522.2163,191713.2154,0.26194858,0.29,0.49,0.43,0.19,0.11,54,3184974011,0.063238641,1900.038976,3.19,5.39,11.42,20.64,9.12,5.28,4
0.654941491,0.776923077,0.670734636,3.85E-07,111142800.4,126027583.9,534352.5304,555075.4264,192549.3328,0.296764239,0.31,0.64,0.26,0.19,0.11,62,3487820106,0.060341389,1923.669109,3.41,7.04,9.55,12.48,9.12,5.28,4
0.591976689,0.776923077,0.597707869,3.83E-07,97722568.92,126862490.8,521468.235,528630.2096,191651.8904,0.233810145,0.38,0.45,0.43,0.19,0.11,63,3108080917,0.067523614,1877.285646,4.18,4.95,10.87,20.64,9.12,5.28,4
0.638258124,0.776923077,0.602236739,3.84E-07,98486138.82,127712832,530969.1098,548068.4122,191986.798,0.268753697,0.29,0.45,0.43,0.19,0.11,52,3131631044,0.061578093,1911.488795,3.19,4.95,11.86,20.64,9.12,5.28,4
0.445227872,0.776923077,0.697633281,3.85E-07,99179838.34,111138194.8,490126.6457,466995.7064,192267.2806,0.296718609,0.29,0.45,0.33,0.23,0.27,64,3627693063,0.092280816,1764.455924,3.19,4.95,11.86,15.84,11.04,12.96,4
0.543513366,0.776923077,0.589777123,3.81E-07,99222398.8,129688878.9,511330.2738,508275.6135,190446.7117,0.147661647,0.31,0.68,0.43,0.19,0.11,65,3066841041,0.072453425,1840.788986,3.41,7.48,9.11,20.64,9.12,5.28,4
