E_norm,J_crit_norm,J_norm,Lprime,P_left,P_right,acc_max,energy,f_armature,fitness,genom_0,genom_1,genom_2,genom_3,genom_4,id,j,mass,velocity,x1,x2,x3,x4,x5,x6,iteration_num
0.235610025,0.776923077,0.632493417,3.81E-07,94845757.79,124270084.6,441515.9367,378956.2107,190332.33,0,0.42,0.7,0.5,0.13,0.38,43,3288965767,0.131088244,1589.457372,4.62,7.7,7.68,24,6.24,18.24,2
0.107174467,0.776923077,0.58536475,3.77E-07,100925646.9,144704189.4,408886.169,325013.276,188640.6451,0,0.89,0.65,0.5,0.13,0.38,36,3043896700,0.161352473,1471.990208,9.79,7.15,3.06,24,6.24,18.24,2
0.413567697,0.776923077,0.655035277,3.84E-07,101204173.4,132800725.3,483098.3,453698.4328,191767.2928,0,0.76,0.3,0.45,0.12,0.2,44,3406183438,0.096952945,1739.15388,8.36,3.3,8.34,21.6,5.76,9.6,2
0.283341984,0.776923077,0.507225989,3.74E-07,93973554.17,138504901.4,453043.908,399003.6333,186922.9109,0,0.91,0.3,0.5,0.25,0.11,45,2637575142,0.112593366,1630.958069,10.01,3.3,6.69,24,12,5.28,2
0.11956922,0.776923077,0.596135262,3.77E-07,101648642,145631554.8,412147.7624,330219.0725,188722.938,0,0.76,0.77,0.42,0.19,0.38,0,3099903365,0.157901159,1483.731945,8.36,8.47,3.17,20.16,9.12,18.24,3
0.386086951,0.776923077,0.550322517,3.82E-07,94056475.57,118824331.2,476913.7964,442156.5193,190757.3846,0,0.49,0.41,0.46,0.2,0.23,1,2861677091,0.099982945,1716.889667,5.39,4.51,10.1,22.08,9.6,11.04,3
0.107174467,0.776923077,0.58536475,3.77E-07,100925646.9,144704189.4,408886.169,325013.276,188640.6451,0,0.89,0.65,0.5,0.13,0.38,36,3043896700,0.161352473,1471.990208,9.79,7.15,3.06,24,6.24,18.24,3
0.141960264,0.776923077,0.570680308,3.78E-07,98945503.62,138515779.5,417975.2973,339623.3108,189039.5673,0,0.67,0.8,0.5,0.13,0.38,46,2967537600,0.152274497,1504.71107,7.37,8.8,3.83,24,6.24,18.24,3
0.286970658,0.776923077,0.55738747,3.78E-07,105185019.8,166425663.1,453908.3115,400527.6762,188878.206,0,0.89,0.65,0.42,0.19,0.15,47,2898414845,0.116115328,1634.069921,9.79,7.15,3.06,20.16,9.12,7.2,3
0.250442644,0.776923077,0.55927441,3.78E-07,96966773.11,127944430.3,445130.2062,385185.9105,189038.7549,0,0.91,0.3,0.46,0.2,0.23,48,2908226930,0.12468193,1602.468742,10.01,3.3,6.69,22.08,9.6,11.04,3
