E_norm,J_crit_norm,J_norm,Lprime,P_left,P_right,acc_max,energy,f_armature,fitness,genom_0,genom_1,genom_2,genom_3,genom_4,id,j,mass,velocity,x1,x2,x3,x4,x5,x6,iteration_num
0.65015287,0.776923077,0.751216911,3.86E-07,114816973.8,125556811,533383.5843,553064.2053,193212.2608,0.472365643,0.46,0.5,0.24,0.18,0.12,53,3906327936,0.062238859,1920.180903,5.06,5.5,9.44,11.52,8.64,5.76,4
0.451015797,0.776923077,0.658183937,3.86E-07,102383091.1,107691809.1,491400.6577,469426.6347,193000.7954,0.398545524,0.46,0.28,0.16,0.36,0.24,22,3422556474,0.092756486,1769.042368,5.06,3.08,11.86,7.68,17.28,11.52,4
0.713592992,0.776923077,0.801880663,3.88E-07,112021892.7,124900034.1,546080.8065,579709.0566,194231.4459,0.516624232,0.46,0.28,0.24,0.18,0.12,40,4169779449,0.055682609,1965.890903,5.06,3.08,11.86,11.52,8.64,5.76,4
0.582127989,0.776923077,0.59102975,3.82E-07,93835984.89,118409809.9,519424.022,524493.7555,191040.4564,0.459395923,0.37,0.28,0.44,0.25,0.12,54,3073354700,0.067792879,1869.926479,4.07,3.08,12.85,21.12,12,5.76,4
0.688639146,0.776923077,0.818773704,3.88E-07,114434298.6,123376984.9,541121.968,569228.4413,193872.289,0.483724804,0.41,0.44,0.24,0.18,0.12,55,4257623259,0.058278356,1948.039085,4.51,4.84,10.65,11.52,8.64,5.76,4
0.541115012,0.776923077,0.80545585,3.89E-07,109015992.5,111880415.4,510823.3414,507268.3051,194352.9474,0.428871473,0.46,0.28,0.19,0.24,0.23,56,4188370422,0.080469982,1838.964029,5.06,3.08,11.86,9.12,11.52,11.04,4
0.713592992,0.776923077,0.801880663,3.88E-07,112021892.7,124900034.1,546080.8065,579709.0566,194231.4459,0.516624232,0.46,0.28,0.24,0.18,0.12,40,4169779449,0.055682609,1965.890903,5.06,3.08,11.86,11.52,8.64,5.76,4
0.360441612,0.776923077,0.530274995,3.79E-07,104647235.5,146884358.2,471069.1134,431385.4771,189357.2397,0.045555607,0.81,0.44,0.24,0.36,0.12,57,2757429972,0.101973371,1695.848808,8.91,4.84,6.25,11.52,17.28,5.76,4
0.541115012,0.776923077,0.80545585,3.89E-07,109015992.5,111880415.4,510823.3414,507268.3051,194352.9474,0.428871473,0.46,0.28,0.19,0.24,0.23,56,4188370422,0.080469982,1838.964029,5.06,3.08,11.86,9.12,11.52,11.04,4
0.599438202,0.776923077,0.644566154,3.86E-07,101108911.6,126974044.6,523011.6398,531764.0449,192788.7183,0.419056782,0.46,0.39,0.39,0.18,0.12,58,3351743999,0.068612673,1882.841903,5.06,4.29,10.65,18.72,8.64,5.76,4
0.418637379,0.776923077,0.812162405,3.87E-07,108932856.9,112500029.5,484230.595,455827.6991,193297.1074,0.295598092,0.49,0.44,0.24,0.18,0.31,59,4223244507,0.099184003,1743.230142,5.39,4.84,9.77,11.52,8.64,14.88,4
0.617368038,0.776923077,0.723176583,3.87E-07,108592839.7,115562426.5,526701.9131,539294.5758,193605.4422,0.509322108,0.46,0.28,0.24,0.22,0.16,48,3760518229,0.06758067,1896.126887,5.06,3.08,11.86,11.52,10.56,7.68,4
